service_id,date,exception_type
70238-1111100-0,20200210,1
70238-1111100-0,20200213,1
70238-1111100-0,20200212,1
70238-1111100-0,20200421,1
70238-1111100-0,20200319,1
70238-1111100-0,20200403,1
70238-1111100-0,20200602,1
70238-1111100-0,20200603,1
70238-1111100-0,20200505,1
70238-1111100-0,20200504,1
70238-1111100-0,20200507,1
70238-1111100-0,20200506,1
70238-1111100-0,20200501,1
70238-1111100-0,20200427,1
70238-1111100-0,20200424,1
70238-1111100-0,20200320,1
70238-1111100-0,20200428,1
70238-1111100-0,20200601,1
70238-1111100-0,20200508,1
70238-1111100-0,20200303,1
70238-1111100-0,20200302,1
70238-1111100-0,20200429,1
70238-1111100-0,20200306,1
70238-1111100-0,20200305,1
70238-1111100-0,20200304,1
70238-1111100-0,20200309,1
70238-1111100-0,20200522,1
70238-1111100-0,20200224,1
70238-1111100-0,20200225,1
70238-1111100-0,20200422,1
70238-1111100-0,20200227,1
70238-1111100-0,20200220,1
70238-1111100-0,20200521,1
70238-1111100-0,20200406,1
70238-1111100-0,20200326,1
70238-1111100-0,20200228,1
70238-1111100-0,20200226,1
70238-1111100-0,20200423,1
70238-1111100-0,20200430,1
70238-1111100-0,20200330,1
70238-1111100-0,20200331,1
70238-1111100-0,20200402,1
70238-1111100-0,20200420,1
70238-1111100-0,20200130,1
70238-1111100-0,20200131,1
69621-0000001-0,20191124,1
69621-0000001-0,20191013,1
69621-0000001-0,20191006,1
69621-0000001-0,20191103,1
69621-0000001-0,20191117,1
69621-0000001-0,20191110,1
69621-0000001-0,20191201,1
69621-0000001-0,20190922,1
69621-0000001-0,20191020,1
69621-0000001-0,20191208,1
69621-0000001-0,20190929,1
69621-0000001-0,20191215,1
69621-0000001-0,20191027,1
70253-0000010-0,20200217,1
70206-0000010-0,20200502,1
70206-0000010-0,20200328,1
70206-0000010-0,20200516,1
70206-0000010-0,20200425,1
70206-0000010-0,20200321,1
70206-0000010-0,20200314,1
70206-0000010-0,20200523,1
70206-0000010-0,20200411,1
70206-0000010-0,20200208,1
70206-0000010-0,20200307,1
70206-0000010-0,20200606,1
70206-0000010-0,20200509,1
70206-0000010-0,20200201,1
70206-0000010-0,20200530,1
70206-0000010-0,20200215,1
70206-0000010-0,20200418,1
70206-0000010-0,20200222,1
70206-0000010-0,20200229,1
70206-0000010-0,20200404,1
6961325-0000001-25,20190901,1
69641-1111100-0,20191224,1
69682-0000010-0,20190914,1
69682-0000010-0,20191228,1
69682-0000010-0,20200104,1
69682-0000010-0,20200118,1
69682-0000010-0,20200125,1
69682-0000010-0,20190907,1
69682-0000010-0,20200111,1
70181-1111100-0,20200408,1
70181-1111100-0,20200409,1
70181-1111100-0,20200529,1
70181-1111100-0,20200528,1
70181-1111100-0,20200527,1
70181-1111100-0,20200526,1
70181-1111100-0,20200323,1
70181-1111100-0,20200407,1
70181-1111100-0,20200325,1
70181-1111100-0,20200324,1
70181-1111100-0,20200327,1
70181-1111100-0,20200520,1
70181-1111100-0,20200414,1
70181-1111100-0,20200203,1
70181-1111100-0,20200206,1
70181-1111100-0,20200207,1
70181-1111100-0,20200204,1
70181-1111100-0,20200205,1
70181-1111100-0,20200129,1
70181-1111100-0,20200128,1
70181-1111100-0,20200127,1
70181-1111100-0,20200221,1
70181-1111100-0,20200415,1
70181-1111100-0,20200512,1
70181-1111100-0,20200513,1
70181-1111100-0,20200401,1
70181-1111100-0,20200511,1
70181-1111100-0,20200514,1
70181-1111100-0,20200515,1
70181-1111100-0,20200417,1
70181-1111100-0,20200416,1
70181-1111100-0,20200518,1
70181-1111100-0,20200519,1
70181-1111100-0,20200413,1
70181-1111100-0,20200410,1
70181-1111100-0,20200310,1
70181-1111100-0,20200311,1
70181-1111100-0,20200312,1
70181-1111100-0,20200313,1
70181-1111100-0,20200219,1
70181-1111100-0,20200218,1
70181-1111100-0,20200316,1
70181-1111100-0,20200317,1
70181-1111100-0,20200318,1
70181-1111100-0,20200214,1
70181-1111100-0,20200604,1
70181-1111100-0,20200605,1
70181-1111100-0,20200211,1
70181-1111100-0,20200210,1
70181-1111100-0,20200213,1
70181-1111100-0,20200212,1
70181-1111100-0,20200421,1
70181-1111100-0,20200319,1
70181-1111100-0,20200403,1
70181-1111100-0,20200602,1
70181-1111100-0,20200603,1
70181-1111100-0,20200505,1
70181-1111100-0,20200504,1
70181-1111100-0,20200507,1
70181-1111100-0,20200506,1
70181-1111100-0,20200501,1
70181-1111100-0,20200427,1
70181-1111100-0,20200424,1
70181-1111100-0,20200320,1
70181-1111100-0,20200428,1
70181-1111100-0,20200601,1
70181-1111100-0,20200508,1
70181-1111100-0,20200303,1
70181-1111100-0,20200302,1
70181-1111100-0,20200429,1
70181-1111100-0,20200306,1
70181-1111100-0,20200305,1
70181-1111100-0,20200304,1
70181-1111100-0,20200309,1
70181-1111100-0,20200522,1
70181-1111100-0,20200224,1
70181-1111100-0,20200225,1
70181-1111100-0,20200422,1
70181-1111100-0,20200227,1
70181-1111100-0,20200220,1
70181-1111100-0,20200521,1
70181-1111100-0,20200406,1
70181-1111100-0,20200326,1
70181-1111100-0,20200228,1
70181-1111100-0,20200226,1
70181-1111100-0,20200423,1
70181-1111100-0,20200430,1
70181-1111100-0,20200330,1
70181-1111100-0,20200331,1
70181-1111100-0,20200402,1
70181-1111100-0,20200420,1
70181-1111100-0,20200130,1
70181-1111100-0,20200131,1
70255-1111100-0,20200217,1
62112_merged_113132374,20191208,1
62112_merged_113132374,20191202,1
62112_merged_113132374,20191223,1
62112_merged_113132374,20190923,1
62112_merged_113132374,20190922,1
62112_merged_113132374,20190926,1
62112_merged_113132374,20190925,1
62112_merged_113132374,20190924,1
62112_merged_113132374,20191021,1
62112_merged_113132374,20191020,1
62112_merged_113132374,20190929,1
62112_merged_113132374,20191022,1
62112_merged_113132374,20191024,1
62112_merged_113132374,20191027,1
62112_merged_113132374,20191124,1
62112_merged_113132374,20191103,1
62112_merged_113132374,20191106,1
62112_merged_113132374,20191107,1
62112_merged_113132374,20191104,1
62112_merged_113132374,20191105,1
62112_merged_113132374,20191209,1
62112_merged_113132374,20191229,1
62112_merged_113132374,20191127,1
62112_merged_113132374,20200123,1
62112_merged_113132374,20191120,1
62112_merged_113132374,20200121,1
62112_merged_113132374,20200120,1
62112_merged_113132374,20191226,1
62112_merged_113132374,20191225,1
62112_merged_113132374,20191224,1
62112_merged_113132374,20191201,1
62112_merged_113132374,20190916,1
62112_merged_113132374,20190917,1
62112_merged_113132374,20190915,1
62112_merged_113132374,20190912,1
62112_merged_113132374,20190910,1
62112_merged_113132374,20190911,1
62112_merged_113132374,20191119,1
62112_merged_113132374,20190918,1
62112_merged_113132374,20190919,1
62112_merged_113132374,20191010,1
62112_merged_113132374,20191029,1
62112_merged_113132374,20191013,1
62112_merged_113132374,20191014,1
62112_merged_113132374,20191015,1
62112_merged_113132374,20191016,1
62112_merged_113132374,20191017,1
62112_merged_113132374,20191114,1
62112_merged_113132374,20191117,1
62112_merged_113132374,20191111,1
62112_merged_113132374,20191110,1
62112_merged_113132374,20191113,1
62112_merged_113132374,20191112,1
62112_merged_113132374,20200122,1
62112_merged_113132374,20191218,1
62112_merged_113132374,20200119,1
62112_merged_113132374,20200116,1
62112_merged_113132374,20191217,1
62112_merged_113132374,20200114,1
62112_merged_113132374,20200115,1
62112_merged_113132374,20200112,1
62112_merged_113132374,20200113,1
62112_merged_113132374,20191210,1
62112_merged_113132374,20191211,1
62112_merged_113132374,20190909,1
62112_merged_113132374,20190908,1
62112_merged_113132374,20190901,1
62112_merged_113132374,20190903,1
62112_merged_113132374,20190902,1
62112_merged_113132374,20190905,1
62112_merged_113132374,20190904,1
62112_merged_113132374,20191028,1
62112_merged_113132374,20191023,1
62112_merged_113132374,20191003,1
62112_merged_113132374,20191002,1
62112_merged_113132374,20191001,1
62112_merged_113132374,20191007,1
62112_merged_113132374,20191006,1
62112_merged_113132374,20191009,1
62112_merged_113132374,20191008,1
62112_merged_113132374,20191222,1
62112_merged_113132374,20200101,1
62112_merged_113132374,20191125,1
62112_merged_113132374,20191126,1
62112_merged_113132374,20200102,1
62112_merged_113132374,20200105,1
62112_merged_113132374,20191121,1
62112_merged_113132374,20200107,1
62112_merged_113132374,20200106,1
62112_merged_113132374,20200109,1
62112_merged_113132374,20200108,1
62112_merged_113132374,20191205,1
62112_merged_113132374,20191128,1
62112_merged_113132374,20191219,1
62112_merged_113132374,20191118,1
62112_merged_113132374,20190930,1
62112_merged_113132374,20191216,1
62112_merged_113132374,20191204,1
62112_merged_113132374,20191215,1
62112_merged_113132374,20191030,1
62112_merged_113132374,20191031,1
62112_merged_113132374,20191203,1
62112_merged_113132374,20191212,1
62112_merged_113132374,20191230,1
62112_merged_113132374,20191231,1
62112_merged_113132377,20200419,1
62112_merged_113132377,20200329,1
62112_merged_113132377,20200408,1
62112_merged_113132377,20200409,1
62112_merged_113132377,20200528,1
62112_merged_113132377,20200527,1
62112_merged_113132377,20200526,1
62112_merged_113132377,20200323,1
62112_merged_113132377,20200322,1
62112_merged_113132377,20200325,1
62112_merged_113132377,20200324,1
62112_merged_113132377,20200521,1
62112_merged_113132377,20200326,1
62112_merged_113132377,20200209,1
62112_merged_113132377,20200202,1
62112_merged_113132377,20200203,1
62112_merged_113132377,20200206,1
62112_merged_113132377,20200226,1
62112_merged_113132377,20200204,1
62112_merged_113132377,20200205,1
62112_merged_113132377,20200129,1
62112_merged_113132377,20200128,1
62112_merged_113132377,20200127,1
62112_merged_113132377,20200126,1
62112_merged_113132377,20200415,1
62112_merged_113132377,20200512,1
62112_merged_113132377,20200513,1
62112_merged_113132377,20200510,1
62112_merged_113132377,20200511,1
62112_merged_113132377,20200517,1
62112_merged_113132377,20200514,1
62112_merged_113132377,20200416,1
62112_merged_113132377,20200518,1
62112_merged_113132377,20200519,1
62112_merged_113132377,20200413,1
62112_merged_113132377,20200412,1
62112_merged_113132377,20200315,1
62112_merged_113132377,20200310,1
62112_merged_113132377,20200311,1
62112_merged_113132377,20200312,1
62112_merged_113132377,20200219,1
62112_merged_113132377,20200218,1
62112_merged_113132377,20200316,1
62112_merged_113132377,20200317,1
62112_merged_113132377,20200318,1
62112_merged_113132377,20200319,1
62112_merged_113132377,20200217,1
62112_merged_113132377,20200216,1
62112_merged_113132377,20200211,1
62112_merged_113132377,20200210,1
62112_merged_113132377,20200213,1
62112_merged_113132377,20200212,1
62112_merged_113132377,20200421,1
62112_merged_113132377,20200604,1
62112_merged_113132377,20200602,1
62112_merged_113132377,20200603,1
62112_merged_113132377,20200505,1
62112_merged_113132377,20200504,1
62112_merged_113132377,20200507,1
62112_merged_113132377,20200506,1
62112_merged_113132377,20200426,1
62112_merged_113132377,20200427,1
62112_merged_113132377,20200503,1
62112_merged_113132377,20200405,1
62112_merged_113132377,20200428,1
62112_merged_113132377,20200601,1
62112_merged_113132377,20200525,1
62112_merged_113132377,20200423,1
62112_merged_113132377,20200303,1
62112_merged_113132377,20200302,1
62112_merged_113132377,20200301,1
62112_merged_113132377,20200524,1
62112_merged_113132377,20200305,1
62112_merged_113132377,20200304,1
62112_merged_113132377,20200309,1
62112_merged_113132377,20200308,1
62112_merged_113132377,20200401,1
62112_merged_113132377,20200224,1
62112_merged_113132377,20200225,1
62112_merged_113132377,20200422,1
62112_merged_113132377,20200227,1
62112_merged_113132377,20200220,1
62112_merged_113132377,20200402,1
62112_merged_113132377,20200223,1
62112_merged_113132377,20200406,1
62112_merged_113132377,20200520,1
62112_merged_113132377,20200414,1
62112_merged_113132377,20200430,1
62112_merged_113132377,20200407,1
62112_merged_113132377,20200531,1
62112_merged_113132377,20200330,1
62112_merged_113132377,20200331,1
62112_merged_113132377,20200420,1
62112_merged_113132377,20200130,1
62112_merged_113132377,20200429,1
70204-0000001-0,20200308,1
70204-0000001-0,20200419,1
70204-0000001-0,20200329,1
70204-0000001-0,20200510,1
70204-0000001-0,20200426,1
70204-0000001-0,20200517,1
70204-0000001-0,20200503,1
70204-0000001-0,20200405,1
70204-0000001-0,20200524,1
70204-0000001-0,20200531,1
70204-0000001-0,20200301,1
70204-0000001-0,20200209,1
70204-0000001-0,20200315,1
70204-0000001-0,20200202,1
70204-0000001-0,20200216,1
70204-0000001-0,20200412,1
70204-0000001-0,20200223,1
70204-0000001-0,20200322,1
70204-0000001-0,20200126,1
70240-0000001-0,20200308,1
70240-0000001-0,20200419,1
70240-0000001-0,20200329,1
70240-0000001-0,20200510,1
70240-0000001-0,20200426,1
70240-0000001-0,20200517,1
70240-0000001-0,20200503,1
70240-0000001-0,20200405,1
70240-0000001-0,20200525,1
70240-0000001-0,20200524,1
70240-0000001-0,20200531,1
70240-0000001-0,20200301,1
70240-0000001-0,20200209,1
70240-0000001-0,20200315,1
70240-0000001-0,20200202,1
70240-0000001-0,20200216,1
70240-0000001-0,20200412,1
70240-0000001-0,20200223,1
70240-0000001-0,20200322,1
70240-0000001-0,20200126,1
70063-1111100-0,20191129,1
69687-1111100-0,20191107,1
69687-1111100-0,20190923,1
69687-1111100-0,20191028,1
69687-1111100-0,20190920,1
69687-1111100-0,20190927,1
69687-1111100-0,20190926,1
69687-1111100-0,20190925,1
69687-1111100-0,20190924,1
69687-1111100-0,20191021,1
69687-1111100-0,20191023,1
69687-1111100-0,20191022,1
69687-1111100-0,20191025,1
69687-1111100-0,20191024,1
69687-1111100-0,20191108,1
69687-1111100-0,20191101,1
69687-1111100-0,20191106,1
69687-1111100-0,20191126,1
69687-1111100-0,20191104,1
69687-1111100-0,20191105,1
69687-1111100-0,20191209,1
69687-1111100-0,20191127,1
69687-1111100-0,20200123,1
69687-1111100-0,20200122,1
69687-1111100-0,20200121,1
69687-1111100-0,20200120,1
69687-1111100-0,20191227,1
69687-1111100-0,20191226,1
69687-1111100-0,20200124,1
69687-1111100-0,20191122,1
69687-1111100-0,20191223,1
69687-1111100-0,20191206,1
69687-1111100-0,20190916,1
69687-1111100-0,20190917,1
69687-1111100-0,20190912,1
69687-1111100-0,20190913,1
69687-1111100-0,20190910,1
69687-1111100-0,20190911,1
69687-1111100-0,20191119,1
69687-1111100-0,20190918,1
69687-1111100-0,20190919,1
69687-1111100-0,20191010,1
69687-1111100-0,20191011,1
69687-1111100-0,20191220,1
69687-1111100-0,20191014,1
69687-1111100-0,20191015,1
69687-1111100-0,20191016,1
69687-1111100-0,20191017,1
69687-1111100-0,20191018,1
69687-1111100-0,20191114,1
69687-1111100-0,20191111,1
69687-1111100-0,20191113,1
69687-1111100-0,20191112,1
69687-1111100-0,20191115,1
69687-1111100-0,20191218,1
69687-1111100-0,20191118,1
69687-1111100-0,20200116,1
69687-1111100-0,20200117,1
69687-1111100-0,20200114,1
69687-1111100-0,20200115,1
69687-1111100-0,20191212,1
69687-1111100-0,20200113,1
69687-1111100-0,20200110,1
69687-1111100-0,20191211,1
69687-1111100-0,20190909,1
69687-1111100-0,20190903,1
69687-1111100-0,20190905,1
69687-1111100-0,20190904,1
69687-1111100-0,20190906,1
69687-1111100-0,20191202,1
69687-1111100-0,20191003,1
69687-1111100-0,20191002,1
69687-1111100-0,20191001,1
69687-1111100-0,20191007,1
69687-1111100-0,20191004,1
69687-1111100-0,20191009,1
69687-1111100-0,20191008,1
69687-1111100-0,20191125,1
69687-1111100-0,20200103,1
69687-1111100-0,20200102,1
69687-1111100-0,20191120,1
69687-1111100-0,20191121,1
69687-1111100-0,20200107,1
69687-1111100-0,20200106,1
69687-1111100-0,20200109,1
69687-1111100-0,20200108,1
69687-1111100-0,20191205,1
69687-1111100-0,20191129,1
69687-1111100-0,20191219,1
69687-1111100-0,20190930,1
69687-1111100-0,20191216,1
69687-1111100-0,20191029,1
69687-1111100-0,20191217,1
69687-1111100-0,20191204,1
69687-1111100-0,20191030,1
69687-1111100-0,20191031,1
69687-1111100-0,20191203,1
69687-1111100-0,20191213,1
69687-1111100-0,20191210,1
69687-1111100-0,20191230,1
69687-1111100-0,20191231,1
69645-1111100-0,20191224,1
6960919-1111100-19,20190923,1
6960919-1111100-19,20191028,1
6960919-1111100-19,20190920,1
6960919-1111100-19,20190927,1
6960919-1111100-19,20190926,1
6960919-1111100-19,20190925,1
6960919-1111100-19,20190924,1
6960919-1111100-19,20191021,1
6960919-1111100-19,20191023,1
6960919-1111100-19,20191022,1
6960919-1111100-19,20191025,1
6960919-1111100-19,20191024,1
6960919-1111100-19,20191108,1
6960919-1111100-19,20191101,1
6960919-1111100-19,20191106,1
6960919-1111100-19,20191107,1
6960919-1111100-19,20191104,1
6960919-1111100-19,20191105,1
6960919-1111100-19,20191127,1
6960919-1111100-19,20191205,1
6960919-1111100-19,20191204,1
6960919-1111100-19,20190916,1
6960919-1111100-19,20190917,1
6960919-1111100-19,20190912,1
6960919-1111100-19,20190913,1
6960919-1111100-19,20190910,1
6960919-1111100-19,20190911,1
6960919-1111100-19,20191014,1
6960919-1111100-19,20190918,1
6960919-1111100-19,20190919,1
6960919-1111100-19,20191010,1
6960919-1111100-19,20191011,1
6960919-1111100-19,20191119,1
6960919-1111100-19,20191015,1
6960919-1111100-19,20191016,1
6960919-1111100-19,20191017,1
6960919-1111100-19,20191018,1
6960919-1111100-19,20191114,1
6960919-1111100-19,20191113,1
6960919-1111100-19,20191112,1
6960919-1111100-19,20191115,1
6960919-1111100-19,20191118,1
6960919-1111100-19,20191212,1
6960919-1111100-19,20191213,1
6960919-1111100-19,20191210,1
6960919-1111100-19,20191211,1
6960919-1111100-19,20190909,1
6960919-1111100-19,20190903,1
6960919-1111100-19,20190905,1
6960919-1111100-19,20190904,1
6960919-1111100-19,20190906,1
6960919-1111100-19,20191003,1
6960919-1111100-19,20191002,1
6960919-1111100-19,20191001,1
6960919-1111100-19,20191007,1
6960919-1111100-19,20191004,1
6960919-1111100-19,20191009,1
6960919-1111100-19,20191008,1
6960919-1111100-19,20191125,1
6960919-1111100-19,20191126,1
6960919-1111100-19,20191202,1
6960919-1111100-19,20191120,1
6960919-1111100-19,20191121,1
6960919-1111100-19,20191122,1
6960919-1111100-19,20191206,1
6960919-1111100-19,20191209,1
6960919-1111100-19,20190930,1
6960919-1111100-19,20191029,1
6960919-1111100-19,20191030,1
6960919-1111100-19,20191031,1
6960919-1111100-19,20191203,1
69611-0000010-0,20191207,1
69611-0000010-0,20191123,1
69611-0000010-0,20190907,1
69611-0000010-0,20190921,1
69611-0000010-0,20190928,1
69611-0000010-0,20191221,1
69611-0000010-0,20191026,1
69611-0000010-0,20191012,1
69611-0000010-0,20191109,1
69611-0000010-0,20191005,1
69611-0000010-0,20191102,1
69611-0000010-0,20191019,1
69611-0000010-0,20191116,1
69611-0000010-0,20190914,1
69611-0000010-0,20191228,1
69611-0000010-0,20200104,1
69611-0000010-0,20200118,1
69611-0000010-0,20191130,1
69611-0000010-0,20191214,1
69611-0000010-0,20200125,1
69611-0000010-0,20200111,1
62113_merged_113132375,20190907,1
62113_merged_113132375,20190906,1
62113_merged_113132375,20190921,1
62113_merged_113132375,20190920,1
62113_merged_113132375,20190927,1
62113_merged_113132375,20190928,1
62113_merged_113132375,20191025,1
62113_merged_113132375,20191026,1
62113_merged_113132375,20191108,1
62113_merged_113132375,20191109,1
62113_merged_113132375,20191005,1
62113_merged_113132375,20191004,1
62113_merged_113132375,20191102,1
62113_merged_113132375,20191101,1
62113_merged_113132375,20200103,1
62113_merged_113132375,20191228,1
62113_merged_113132375,20200104,1
62113_merged_113132375,20191122,1
62113_merged_113132375,20191123,1
62113_merged_113132375,20191221,1
62113_merged_113132375,20191220,1
62113_merged_113132375,20191227,1
62113_merged_113132375,20191129,1
62113_merged_113132375,20200125,1
62113_merged_113132375,20200124,1
62113_merged_113132375,20191207,1
62113_merged_113132375,20191206,1
62113_merged_113132375,20190914,1
62113_merged_113132375,20190913,1
62113_merged_113132375,20191011,1
62113_merged_113132375,20191012,1
62113_merged_113132375,20191018,1
62113_merged_113132375,20191019,1
62113_merged_113132375,20191116,1
62113_merged_113132375,20191115,1
62113_merged_113132375,20200118,1
62113_merged_113132375,20191130,1
62113_merged_113132375,20200117,1
62113_merged_113132375,20191214,1
62113_merged_113132375,20191213,1
62113_merged_113132375,20200110,1
62113_merged_113132375,20200111,1
7018519-1111100-19,20200408,1
7018519-1111100-19,20200409,1
7018519-1111100-19,20200320,1
7018519-1111100-19,20200406,1
7018519-1111100-19,20200407,1
7018519-1111100-19,20200401,1
7018519-1111100-19,20200402,1
7018519-1111100-19,20200403,1
7018519-1111100-19,20200414,1
7018519-1111100-19,20200203,1
7018519-1111100-19,20200206,1
7018519-1111100-19,20200207,1
7018519-1111100-19,20200204,1
7018519-1111100-19,20200205,1
7018519-1111100-19,20200129,1
7018519-1111100-19,20200415,1
7018519-1111100-19,20200512,1
7018519-1111100-19,20200513,1
7018519-1111100-19,20200511,1
7018519-1111100-19,20200514,1
7018519-1111100-19,20200515,1
7018519-1111100-19,20200417,1
7018519-1111100-19,20200416,1
7018519-1111100-19,20200518,1
7018519-1111100-19,20200519,1
7018519-1111100-19,20200413,1
7018519-1111100-19,20200410,1
7018519-1111100-19,20200310,1
7018519-1111100-19,20200311,1
7018519-1111100-19,20200312,1
7018519-1111100-19,20200313,1
7018519-1111100-19,20200219,1
7018519-1111100-19,20200218,1
7018519-1111100-19,20200316,1
7018519-1111100-19,20200504,1
7018519-1111100-19,20200318,1
7018519-1111100-19,20200319,1
7018519-1111100-19,20200317,1
7018519-1111100-19,20200211,1
7018519-1111100-19,20200507,1
7018519-1111100-19,20200213,1
7018519-1111100-19,20200212,1
7018519-1111100-19,20200506,1
7018519-1111100-19,20200505,1
7018519-1111100-19,20200210,1
7018519-1111100-19,20200422,1
7018519-1111100-19,20200423,1
7018519-1111100-19,20200420,1
7018519-1111100-19,20200421,1
7018519-1111100-19,20200501,1
7018519-1111100-19,20200427,1
7018519-1111100-19,20200424,1
7018519-1111100-19,20200428,1
7018519-1111100-19,20200429,1
7018519-1111100-19,20200508,1
7018519-1111100-19,20200303,1
7018519-1111100-19,20200302,1
7018519-1111100-19,20200306,1
7018519-1111100-19,20200305,1
7018519-1111100-19,20200304,1
7018519-1111100-19,20200309,1
7018519-1111100-19,20200522,1
7018519-1111100-19,20200224,1
7018519-1111100-19,20200225,1
7018519-1111100-19,20200226,1
7018519-1111100-19,20200227,1
7018519-1111100-19,20200220,1
7018519-1111100-19,20200221,1
7018519-1111100-19,20200520,1
7018519-1111100-19,20200228,1
7018519-1111100-19,20200430,1
7018519-1111100-19,20200330,1
7018519-1111100-19,20200130,1
7018519-1111100-19,20200131,1
7018519-1111100-19,20200521,1
62113_merged_113132378,20200424,1
62113_merged_113132378,20200425,1
62113_merged_113132378,20200328,1
62113_merged_113132378,20200501,1
62113_merged_113132378,20200529,1
62113_merged_113132378,20200502,1
62113_merged_113132378,20200404,1
62113_merged_113132378,20200320,1
62113_merged_113132378,20200509,1
62113_merged_113132378,20200508,1
62113_merged_113132378,20200327,1
62113_merged_113132378,20200403,1
62113_merged_113132378,20200208,1
62113_merged_113132378,20200307,1
62113_merged_113132378,20200306,1
62113_merged_113132378,20200523,1
62113_merged_113132378,20200201,1
62113_merged_113132378,20200207,1
62113_merged_113132378,20200522,1
62113_merged_113132378,20200221,1
62113_merged_113132378,20200222,1
62113_merged_113132378,20200228,1
62113_merged_113132378,20200229,1
62113_merged_113132378,20200516,1
62113_merged_113132378,20200515,1
62113_merged_113132378,20200417,1
62113_merged_113132378,20200530,1
62113_merged_113132378,20200411,1
62113_merged_113132378,20200410,1
62113_merged_113132378,20200313,1
62113_merged_113132378,20200314,1
62113_merged_113132378,20200215,1
62113_merged_113132378,20200214,1
62113_merged_113132378,20200605,1
62113_merged_113132378,20200606,1
62113_merged_113132378,20200418,1
62113_merged_113132378,20200321,1
62113_merged_113132378,20200131,1
69709-0000001-0,20190902,1
701847-1111100-7,20200424,1
701847-1111100-7,20200413,1
701847-1111100-7,20200504,1
701847-1111100-7,20200420,1
701847-1111100-7,20200501,1
701847-1111100-7,20200427,1
701847-1111100-7,20200529,1
701847-1111100-7,20200320,1
701847-1111100-7,20200526,1
701847-1111100-7,20200323,1
701847-1111100-7,20200406,1
701847-1111100-7,20200327,1
701847-1111100-7,20200403,1
701847-1111100-7,20200302,1
701847-1111100-7,20200306,1
701847-1111100-7,20200203,1
701847-1111100-7,20200309,1
701847-1111100-7,20200207,1
701847-1111100-7,20200508,1
701847-1111100-7,20200224,1
701847-1111100-7,20200221,1
701847-1111100-7,20200228,1
701847-1111100-7,20200330,1
701847-1111100-7,20200511,1
701847-1111100-7,20200515,1
701847-1111100-7,20200417,1
701847-1111100-7,20200518,1
701847-1111100-7,20200522,1
701847-1111100-7,20200410,1
701847-1111100-7,20200313,1
701847-1111100-7,20200218,1
701847-1111100-7,20200316,1
701847-1111100-7,20200127,1
701847-1111100-7,20200605,1
701847-1111100-7,20200210,1
701847-1111100-7,20200601,1
701847-1111100-7,20200214,1
701847-1111100-7,20200131,1
69688-1111100-0,20191224,1
69614-0000010-0,20191207,1
69614-0000010-0,20191123,1
69614-0000010-0,20190907,1
69614-0000010-0,20190921,1
69614-0000010-0,20190928,1
69614-0000010-0,20191221,1
69614-0000010-0,20191026,1
69614-0000010-0,20191012,1
69614-0000010-0,20191109,1
69614-0000010-0,20191005,1
69614-0000010-0,20191102,1
69614-0000010-0,20191019,1
69614-0000010-0,20191116,1
69614-0000010-0,20190914,1
69614-0000010-0,20191228,1
69614-0000010-0,20200104,1
69614-0000010-0,20200118,1
69614-0000010-0,20191130,1
69614-0000010-0,20191214,1
69614-0000010-0,20200125,1
69614-0000010-0,20200111,1
70239-0000010-0,20200502,1
70239-0000010-0,20200328,1
70239-0000010-0,20200516,1
70239-0000010-0,20200425,1
70239-0000010-0,20200321,1
70239-0000010-0,20200314,1
70239-0000010-0,20200523,1
70239-0000010-0,20200411,1
70239-0000010-0,20200208,1
70239-0000010-0,20200307,1
70239-0000010-0,20200606,1
70239-0000010-0,20200509,1
70239-0000010-0,20200217,1
70239-0000010-0,20200201,1
70239-0000010-0,20200530,1
70239-0000010-0,20200215,1
70239-0000010-0,20200418,1
70239-0000010-0,20200222,1
70239-0000010-0,20200229,1
70239-0000010-0,20200404,1
69640-1111100-0,20191224,1
6961711-1111100-11,20191010,1
6961711-1111100-11,20190905,1
6961711-1111100-11,20200116,1
6961711-1111100-11,20190912,1
6961711-1111100-11,20190926,1
6961711-1111100-11,20191024,1
6961711-1111100-11,20190919,1
6961711-1111100-11,20191003,1
6961711-1111100-11,20191127,1
6961711-1111100-11,20191017,1
6961711-1111100-11,20191114,1
6961711-1111100-11,20191031,1
6961711-1111100-11,20191107,1
6961711-1111100-11,20200102,1
6961711-1111100-11,20191205,1
6961711-1111100-11,20191121,1
6961711-1111100-11,20191219,1
6961711-1111100-11,20200123,1
6961711-1111100-11,20200109,1
6961711-1111100-11,20191212,1
6961711-1111100-11,20191226,1
69689-0000010-0,20191207,1
69689-0000010-0,20191123,1
69689-0000010-0,20190907,1
69689-0000010-0,20190921,1
69689-0000010-0,20190928,1
69689-0000010-0,20191221,1
69689-0000010-0,20191026,1
69689-0000010-0,20191012,1
69689-0000010-0,20191109,1
69689-0000010-0,20191005,1
69689-0000010-0,20191102,1
69689-0000010-0,20191019,1
69689-0000010-0,20191116,1
69689-0000010-0,20190914,1
69689-0000010-0,20191228,1
69689-0000010-0,20200104,1
69689-0000010-0,20200118,1
69689-0000010-0,20191130,1
69689-0000010-0,20191214,1
69689-0000010-0,20200125,1
69689-0000010-0,20200111,1
70252-0000010-0,20200217,1
70231-1111100-0,20191231,1
70179-0000010-0,20200502,1
70179-0000010-0,20200328,1
70179-0000010-0,20200516,1
70179-0000010-0,20200425,1
70179-0000010-0,20200321,1
70179-0000010-0,20200314,1
70179-0000010-0,20200523,1
